,id,tid,tweet,user_id,coordinates,created_at,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,quoted_status_id,retweet_count,source,is_retweet,hashtag_id,text
102,95,1131614180480626690,"RT @NikonMaster2: Fabian Schwarze, age: 28
Town: Luebeck, Germany
Work: Seller
Without limits, he like umilitated

First exposure here. You…",95,,2019-05-23 17:33:39,0,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
103,96,1131614180497330177,"RT @gotogodofficial: We are happy to present you our airdrop GOTOGOD
You will get a total of 3000 OGOD tokens (~ $30)
Total supply of token…",96,,2019-05-23 17:33:39,0,,,,en,,1787,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
104,97,1131614180488994819,one person followed me // automatically checked by https://t.co/JBl0gBSngL,97,,2019-05-23 17:33:39,0,,,,en,,0,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>",False,,
105,98,1131614180476358656,and I oop,98,,2019-05-23 17:33:39,0,,,,en,1130168095270686720,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
106,99,1131614180488994817,"RT @gguffany: rt to be in a bts gc
-be active 
-be nice i just want friends lol https://t.co/7UNF2DEaTb",99,,2019-05-23 17:33:39,0,,,,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
107,100,1131614180514172928,RT @6illeh: The only man that can have an opinion on abortions https://t.co/UUuFKCWsPr,100,,2019-05-23 17:33:39,0,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
108,101,1131614180488994820,@PradyotManikya @BjpBiplab Congratulations sir ji,101,,2019-05-23 17:33:39,2,PradyotManikya,1131510352351391744,69766556,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
109,102,1131614180480622592,do you keep complaining about the mess our government is in? are you sick of brexit? then do i have the solution fo… https://t.co/pvbBuvdNBu,102,,2019-05-23 17:33:39,1,,,,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
110,103,1131614184704053249,Is that really all you want?,103,,2019-05-23 17:33:40,0,,,,en,,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",False,,
111,104,1131614184683200512,RT @pamrichmond1: @sianoresist Just checked your profile and you got 7.3k followers,104,,2019-05-23 17:33:40,0,,,,en,,1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,,
112,105,1131614184695713794,"RT @WhiteHelmetsEXP: #USUKQaeda Once you realize that the US, UK, Israel and Saudi Arabia have been on the side of the terrorists in Syria…",105,,2019-05-23 17:33:40,0,,,,en,,23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,17.0,usukqaeda
113,106,1131614184679051264,"RT @thustweetsdavid: Frank Sinatra called. He wanted a rap verse for ""Fly Me to the Moon"". Happy to oblige.

(My broken glasses are totally…",106,,2019-05-23 17:33:40,0,,,,en,,101251,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
114,107,1131614184670674945,"RT @robbystarbuck: New @CBSNews poll: 71% of Americans think the economy is in good shape, 85% of Americans think @realDonaldTrump deserves…",107,,2019-05-23 17:33:40,0,,,,en,,475,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,,
115,108,1131614184674865155,RT @billboard: Surprise! Ed Sheeran just announced a new album https://t.co/ByezBlkhwS https://t.co/X6D23ECXbZ,108,,2019-05-23 17:33:40,0,,,,en,,1663,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
116,109,1131614184683266049,"RT @moonificent: the last thing you want to do is underestimate a leo, libra, pisces or taurus. they’re keeping tabs on everything you’ve d…",109,,2019-05-23 17:33:40,0,,,,en,,447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
117,110,1131614184699977728,RT @byunsbuttland: i think about this at least three times a day https://t.co/WF21pIJyNm,110,,2019-05-23 17:33:40,0,,,,en,,33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
118,111,1131614184691720192,"RT @Xbox: Who needs fast travel when there are sights to see?

RT for your chance to win a once in a lifetime @RoughGuides holiday as well…",111,,2019-05-23 17:33:40,0,,,,en,,21691,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
119,112,1131614184700088321,RT @Logic301: What's beef? https://t.co/Do6VU95Jdg,112,,2019-05-23 17:33:40,0,,,,en,,23032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
120,113,1131614184704237568,"RT @WisePapaGrant: Currently Mustering Dungeon Masters to Lead the @2cgaming TPK Tournament!
https://t.co/iSTG4ko6ha

(Sketch is licensed,…",113,,2019-05-23 17:33:40,0,,,,en,,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
121,114,1131614184695844866,RT @OG_PETTWAY: @LextheeSag That’s the energy they love,114,,2019-05-23 17:33:40,0,,,,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
122,115,1131614184679071749,@Shadypenguinn That’s awful. I’m sorry that happened,115,,2019-05-23 17:33:40,0,Shadypenguinn,1131606835868459009,1473564990,en,,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,
123,116,1131614184670715906,Blocked. That’s not a friend,116,,2019-05-23 17:33:40,0,,,,en,1131607012989689856,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
124,117,1131614184670715905,"RT @PhilMcCrackin44: Alcoholism &amp; Dementia is
recipe for disaster ! https://t.co/mTKI6nIB4f",117,,2019-05-23 17:33:40,0,,,,en,1131584517989265408,23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
125,118,1131614184691634176,RT @JOHNNY_DINERO: I am this old 🤣 https://t.co/3nQeviWwMs,118,,2019-05-23 17:33:40,0,,,,en,,1111,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
126,119,1131614184704237572,RT @JustAGirlHere23: @RealRandallPink @LavaEffies My husbands confused look lol 😉 https://t.co/899iLykXPf,119,,2019-05-23 17:33:40,0,,,,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
127,120,1131614184704225281,NO DEAD ASS!!!!! Cause wtf,120,,2019-05-23 17:33:40,1,,,,en,1130985555502817280,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
128,121,1131614184700022784,RT @ImTheeBrock: Me after overthinking/crying for six hours: https://t.co/lxpBHAqlvb,121,,2019-05-23 17:33:40,0,,,,en,1130845587895545856,77104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
129,122,1131614184679137280,one person followed me // automatically checked by https://t.co/KLjM8GhDFX,122,,2019-05-23 17:33:40,0,,,,en,,0,"<a href=""http://fllwrs.com"" rel=""nofollow"">fllwrs</a>",False,,
130,123,1131614184704286721,@arunkalyan5 Ade vere party esthadu🤣,123,,2019-05-23 17:33:40,1,arunkalyan5,1131613761838538752,1435173062,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
131,124,1131614188864827393,RT @Sherly_Francois: MEANWHILE AT DUANE RUADE . BITCH LMAO I JUST CAME TO GET SOME LASHES!!  “ self defense bitch “ i can’t breathe 😂😂😂 htt…,124,,2019-05-23 17:33:41,0,,,,en,,12901,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
132,125,1131614188868997120,RT @MullahMarks: @_flossynay_ Happy C day 🤟🏾,125,,2019-05-23 17:33:41,0,,,,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
133,126,1131614188894212096,"RT @txt_flowercrown: If you stan 

BTS
SNSD
TWICE
RED VELVET
ASTRO
ATEEZ
STRAY KIDS
WINNER
WANNA ONE
G(IDLE) 
PENTAGON
IU
TXT
ITZY
HIGHLIGH…",126,,2019-05-23 17:33:41,0,,,,en,,11,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
134,127,1131614188902572032,@Worthless_Amaya @AngTanongKoSayo The who????,127,,2019-05-23 17:33:41,0,Worthless_Amaya,1131585093812703233,1100301095585206272,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
135,128,1131614188877385729,RT @ShounenTweets: All kaneki wanted was to go on a date... https://t.co/IvBa6LIOHw,19,,2019-05-23 17:33:41,0,,,,en,,427,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
136,129,1131614188881756160,@mennawazzan @aligatie I swearr😩😩,128,,2019-05-23 17:33:41,0,mennawazzan,1131613885960740864,1043123488784084993,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
137,130,1131614188885778433,"RT @ValentinoKhan: Listen to my entire EDC set on my Soundcloud too

Lots of new 🔥 for y’all.
https://t.co/dK0SqLPMGN",129,,2019-05-23 17:33:41,0,,,,en,,136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
138,131,1131614188865036289,"RT @travisakers: Children detained by Border Patrol had a heartbeat before they died.

Children executed by gunmen in their schools had a h…",130,,2019-05-23 17:33:41,0,,,,en,,15936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
139,132,1131614188890144769,@xkazeni @bg_vest I want one like this,131,,2019-05-23 17:33:41,1,xkazeni,1131613218034593792,1022877196606681088,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,
140,133,1131614188877565952,RT @iaboyeji: @_yemia @obyezeks @kenyanpundit @luminategroup We have to try. Bad governance is going to be here for a long time.,132,,2019-05-23 17:33:41,0,,,,en,,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
141,134,1131614188864966656,"RT @gorgieberry: No one:

Girls with imaginery haters: keep lurking sis, I’m doing good",133,,2019-05-23 17:33:41,0,,,,en,,278,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
142,135,1131614188873371648,RT @candace_mariaa: lmao only in oklahoma 🤣 https://t.co/9Niw1dIfpx,134,,2019-05-23 17:33:41,0,,,,en,,726,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
143,136,1131614188902727681,@SmugVespaWoman You let open the gates of farts,135,,2019-05-23 17:33:41,0,SmugVespaWoman,1131609925019459584,701169209833824256,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
144,137,1131614188877570048,RT @ShimminyKricket: That's a lie made up by DeBeers diamond company in the 1930s to sell more diamonds to marks who dont understand the di…,136,,2019-05-23 17:33:41,0,,,,en,1131586133291339776,173,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
145,138,1131614188869177349,RT @moonstar4u: Couldn’t be more satisfied to see the poster boy of left liberal section of India #KanhaiyaKumar losing big time in #Begusa…,137,,2019-05-23 17:33:41,0,,,,en,,9840,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,18.0,kanhaiyakumar
146,139,1131614188873408512,"RT @IsraeliPM: Prime Minister Benjamin Netanyahu called to congratulate Indian Prime Minister @NarendraModi on his election victory.
""Naren…",138,,2019-05-23 17:33:41,0,,,,en,,17735,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
147,140,1131614188889968640,Check out what I just added to my closet on Poshmark: BearPaw Cloud brown suede boots sz 8. https://t.co/MFArxfX0JC… https://t.co/bPfXf0UIHS,139,,2019-05-23 17:33:41,0,,,,en,,0,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>",False,,
148,141,1131614188885946369,RT @hunty_lytes: FRANKIE VALLI IS COMING TO ERIE IN JULY!!!! @DaHonestG better get the fuck ready,140,,2019-05-23 17:33:41,0,,,,en,,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
149,142,1131614188885991427,"RT @SGK_Crimson: Me: *wearing Jordan 1s*

Annoying 7-year old: “Mommy look he’s wearing the shoes from Fortnite”

Me: https://t.co/ytv930nO…",141,,2019-05-23 17:33:41,0,,,,en,,15978,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
150,143,1131614188869226496,@Lord_Sugar @jeremycorbyn This silly bunt has no concept of political ideas.,142,,2019-05-23 17:33:41,0,Lord_Sugar,1131483749726793728,160926944,en,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,
151,144,1131614188881752064,@kari_priceless @ErrolHouser you see this?!,143,,2019-05-23 17:33:41,0,kari_priceless,1131613979397316608,545250538,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
152,145,1131614193059106816,RT @faf1307: The 10 captains #CWC19 https://t.co/oTixrKtgsx,144,,2019-05-23 17:33:42,0,,,,en,,2637,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,19.0,cwc19
153,146,1131614193084276736,RT @vampguk: i will see bts live. speaking this into existence 👩‍🔬,145,,2019-05-23 17:33:42,0,,,,en,,3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
154,147,1131614193096937472,RT @IButterSyrupB: PSA: Get to know ur PARTNER. Stop jumping into relationships so quick when u don’t really know the person. Yall let mfs…,146,,2019-05-23 17:33:42,0,,,,en,,5770,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
155,148,1131614193097035776,RT @ChiIIMood: I’m the type of friend that’s down to sit in the car with you at 2 am and talk about whatever.,147,,2019-05-23 17:33:42,0,,,,en,,1317,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
156,149,1131614193097027584,"RT @BIGJOEONTHEGO: If anyone wants to experience the Indy 500 in Nashville, it’s easy.  Just get on Briley pkwy, between Opry Mills and I-4…",148,,2019-05-23 17:33:42,0,,,,en,,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
157,150,1131614193067745280,RT @LightsCameraPod: First trailer for 'Terminator: Dark Fate'. Thoughts? https://t.co/49mei2pKc9,149,,2019-05-23 17:33:42,0,,,,en,,309,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
158,151,1131614193067679744,@alovecrime I wasn’t... but now that you mention it... 👀 😂,150,,2019-05-23 17:33:42,1,alovecrime,1131611857289138176,1076209702638403586,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,
159,152,1131614193084444673,Come bring large + expensive gifts for arisedesira to vonbarnyc @ VON https://t.co/Xy1ZB1G1ZU,151,"{""type"": ""Point"", ""coordinates"": [-73.99263, 40.72544]}",2019-05-23 17:33:42,0,,,,en,,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",False,,
160,153,1131614193063538688,"RT @XRPcryptowolf: AT&amp;T will now Accept Payments in #Cryptocurrency

AT&amp;T will accept online bill payments through @BitPay

Vice president…",152,,2019-05-23 17:33:42,0,,,,en,,46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,20.0,cryptocurrency
161,154,1131614193084456962,RT @damnthatsdeIish: Honey BBQ Chicken Pizza Tacos https://t.co/VP18tUNbSS,153,,2019-05-23 17:33:42,0,,,,en,,686,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
162,155,1131614193084321792,@KinmartinTori @dougarrell @TammieCroft @StaryStaryNlght @Tonia8675309 @BlueTsuni @SafiMaasai @HollyHuntley3… https://t.co/qdFwLm3iRT,154,,2019-05-23 17:33:42,0,KinmartinTori,1131611355666980865,4037052912,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,
163,156,1131614193097072640,"RT @Sifill_LDF: I do not get why this is a story. She’s a lawyer. Also, see e.g., Alan Dershowitz. https://t.co/3vaDyDw7bV",155,,2019-05-23 17:33:42,0,,,,en,1131404214582878208,1525,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
164,157,1131614197282816000,RT @nah_im_abdulla: Can't wait for the eventual Pragya Thakur biopic starring Kangana Ranaut,156,,2019-05-23 17:33:43,0,,,,en,,722,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
165,158,1131614197282889730,"RT @exact__lee: Y’all are so obsessed with finding a man... girl go study, find a better job, find a skincare regimen, tweek your resume, r…",157,,2019-05-23 17:33:43,0,,,,en,,46116,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,
166,159,1131614197282775040,RT @AUThackeray: This huge mandate is truly a great opportunity and responsibility given to the NDA and the Hon’ble PM &amp; team by the nation…,158,,2019-05-23 17:33:43,0,,,,en,,358,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,
